frame,track_id,class_name,xtl,ytl,xbr,ybr,is_dangerous,sample_weight
6965,2136,car,635.01,687.14,675.04,737.82,0,1.0
6965,2229,person,786.59,707.18,796.1,727.52,0,1.0
6965,2170,person,1382.98,468.07,1392.63,488.25,0,1.0
6965,2348,person,1467.75,434.01,1481.69,471.26,0,1.0
6965,2171,person,1391.74,439.71,1407.12,476.63,0,1.0
6965,2348,person,1467.75,434.01,1481.69,471.26,0,1.0
6965,2229,person,786.59,707.18,796.1,727.52,0,1.0
6965,2352,person,832.77,774.81,841.57,793.72,0,1.0
6965,2269,car,803.02,492.52,839.03,520.99,0,1.0
6965,2296,car,850.6,469.2,914.93,530.95,0,1.0
6965,2280,car,610.61,306.75,641.2,361.65,0,1.0
6965,788,car,606.81,356.2,637.31,419.22,0,1.0
6965,2296,car,850.6,469.2,914.93,530.95,0,1.0
6965,2303,car,957.34,470.13,995.02,507.4,0,1.0
6965,2301,car,794.55,356.64,832.94,408.63,0,1.0
6965,2269,car,803.02,492.52,839.03,520.99,0,1.0
6965,2312,person,567.09,559.11,576.11,581.04,0,1.0
6965,1507,car,614.84,608.41,659.27,651.0,0,1.0
6965,2340,person,1010.66,647.29,1021.56,670.69,0,1.0
6965,2371,person,816.83,652.72,825.41,669.14,0,1.0
6965,2345,motorcycle,575.51,563.22,595.5,586.79,0,1.0
6965,2359,person,621.91,637.62,629.35,658.94,0,1.0
6965,2346,car,918.85,808.02,947.67,859.53,0,1.0
6965,2352,person,832.77,774.81,841.57,793.72,0,1.0
6965,2349,car,1109.45,815.91,1135.23,861.78,0,1.0
6965,2346,car,918.85,808.02,947.67,859.53,0,1.0
6965,2358,person,700.69,495.56,713.63,521.34,0,1.0
6965,2074,car,630.31,383.58,656.02,442.63,0,1.0
6965,2359,person,621.91,637.62,629.35,658.94,0,1.0
6965,2136,car,635.01,687.14,675.04,737.82,0,1.0
6965,2364,person,676.71,507.48,688.04,529.03,0,1.0
6965,2345,motorcycle,575.51,563.22,595.5,586.79,0,1.0
6965,2366,car,1127.57,630.27,1153.14,676.92,0,1.0
6965,2340,person,1010.66,647.29,1021.56,670.69,0,1.0
6965,2369,person,559.55,591.76,571.18,614.42,0,1.0
6965,2359,person,621.91,637.62,629.35,658.94,0,1.0
6965,2371,person,816.83,652.72,825.41,669.14,0,1.0
6965,2229,person,786.59,707.18,796.1,727.52,0,1.0
7726,788,car,606.98,359.3,637.52,422.39,0,1.0
7726,2664,car,663.88,367.7,689.09,419.43,0,1.0
7726,1507,car,615.33,610.91,659.03,639.83,0,1.0
7726,2660,person,728.51,611.31,738.36,635.19,0,1.0
7726,2074,car,633.4,381.61,656.54,441.55,0,1.0
7726,2280,car,612.67,301.28,641.88,358.16,0,1.0
7726,2104,car,676.53,624.21,718.5,657.8,0,1.0
7726,2660,person,728.51,611.31,738.36,635.19,0,1.0
7726,2136,car,635.64,690.97,675.35,741.73,0,1.0
7726,2609,person,696.3,683.44,705.47,705.33,0,1.0
7726,2280,car,612.67,301.28,641.88,358.16,0,1.0
7726,2511,car,656.92,217.52,675.53,253.55,0,1.0
7726,2392,car,603.32,72.33,629.26,114.59,0,1.0
7726,2511,car,656.92,217.52,675.53,253.55,0,1.0
7726,2507,car,390.97,790.1,425.8,849.26,0,1.0
7726,2557,car,359.01,647.24,376.45,664.93,0,1.0
7726,2557,car,359.01,647.24,376.45,664.93,0,1.0
7726,2667,person,222.82,624.17,232.33,642.23,0,1.0
7726,2582,car,928.32,940.03,962.13,975.9,0,1.0
7726,2648,car,868.64,809.65,903.58,847.58,0,1.0
7726,2589,car,1007.39,479.59,1048.69,513.91,0,1.0
7726,2635,person,1080.47,465.4,1092.36,488.88,0,1.0
7726,2607,person,851.41,775.79,862.63,800.2,0,1.0
7726,2648,car,868.64,809.65,903.58,847.58,0,1.0
7726,2609,person,696.3,683.44,705.47,705.33,0,1.0
7726,2652,person,652.49,672.46,661.17,695.26,0,1.0
7726,2623,person,715.45,703.32,724.49,723.15,0,1.0
7726,2654,car,747.17,662.47,780.65,698.35,0,1.0
7726,2628,person,1264.26,610.18,1276.68,639.34,0,1.0
7726,2661,car,1152.98,753.38,1174.68,768.57,0,1.0
7726,2639,person,832.71,789.95,842.27,813.8,0,1.0
7726,2648,car,868.64,809.65,903.58,847.58,0,1.0
7726,2641,person,855.67,781.87,865.03,804.27,0,1.0
7726,2654,car,747.17,662.47,780.65,698.35,0,1.0
7726,2648,car,868.64,809.65,903.58,847.58,0,1.0
7726,2641,person,855.67,781.87,865.03,804.27,0,1.0
7726,2654,car,747.17,662.47,780.65,698.35,0,1.0
7726,2609,person,696.3,683.44,705.47,705.33,0,1.0
7726,2657,person,782.98,459.25,797.31,490.73,0,1.0
7726,2664,car,663.88,367.7,689.09,419.43,0,1.0
7726,2663,person,884.25,455.27,902.42,483.17,0,1.0
7726,2657,person,782.98,459.25,797.31,490.73,0,1.0
7726,2664,car,663.88,367.7,689.09,419.43,0,1.0
7726,2280,car,612.67,301.28,641.88,358.16,0,1.0
7726,2665,person,819.84,779.8,827.75,799.99,0,1.0
7726,2654,car,747.17,662.47,780.65,698.35,0,1.0
1021,164,car,647.59,81.32,678.74,131.12,0,1.0
1021,419,car,628.6,132.16,654.49,176.57,0,1.0
1021,272,car,837.18,795.07,877.24,841.17,0,1.0
1021,418,person,799.48,773.72,811.62,795.59,0,1.0
1021,286,car,712.29,457.26,738.02,506.03,0,1.0
1021,297,car,687.24,378.81,715.75,438.99,0,1.0
1021,290,car,605.37,490.84,677.11,527.32,0,1.0
1021,409,motorcycle,679.41,482.35,703.3,508.62,0,1.0
1021,297,car,687.24,378.81,715.75,438.99,0,1.0
1021,410,car,630.43,316.95,667.23,375.09,0,1.0
1021,337,person,568.14,526.7,578.38,549.62,0,1.0
1021,425,person,634.9,628.47,644.75,651.69,0,1.0
1021,358,car,642.18,180.69,665.21,241.71,0,1.0
1021,396,car,622.01,233.66,645.7,296.22,0,1.0
1021,360,car,746.27,392.92,778.77,456.81,0,1.0
1021,412,motorcycle,729.98,444.15,745.61,473.6,0,1.0
1021,372,car,635.27,387.37,658.88,446.36,0,1.0
1021,381,car,600.68,356.28,641.0,412.67,0,1.0
1021,375,car,768.57,574.84,814.96,636.2,0,1.0
1021,286,car,712.29,457.26,738.02,506.03,0,1.0
1021,381,car,600.68,356.28,641.0,412.67,0,1.0
1021,410,car,630.43,316.95,667.23,375.09,0,1.0
1021,394,motorcycle,671.05,254.55,681.88,280.43,0,1.0
1021,406,car,623.47,280.94,657.09,343.18,0,1.0
1021,396,car,622.01,233.66,645.7,296.22,0,1.0
1021,406,car,623.47,280.94,657.09,343.18,0,1.0
1021,409,motorcycle,679.41,482.35,703.3,508.62,0,1.0
1021,412,motorcycle,729.98,444.15,745.61,473.6,0,1.0
1021,412,motorcycle,729.98,444.15,745.61,473.6,0,1.0
1021,297,car,687.24,378.81,715.75,438.99,0,1.0
1021,414,car,344.43,595.67,362.17,612.89,0,1.0
1021,337,person,568.14,526.7,578.38,549.62,0,1.0
1021,420,car,934.86,612.29,977.72,653.55,0,1.0
1021,375,car,768.57,574.84,814.96,636.2,0,1.0
1021,425,person,634.9,628.47,644.75,651.69,0,1.0
1021,433,car,628.16,696.22,677.97,756.93,0,1.0
1021,429,car,1023.09,595.42,1054.88,621.91,0,1.0
1021,420,car,934.86,612.29,977.72,653.55,0,1.0
1021,430,car,651.59,649.41,671.35,682.51,0,1.0
1021,433,car,628.16,696.22,677.97,756.93,0,1.0
1021,432,car,708.4,710.04,735.86,752.45,0,1.0
1021,418,person,799.48,773.72,811.62,795.59,0,1.0
1021,433,car,628.16,696.22,677.97,756.93,0,1.0
1021,432,car,708.4,710.04,735.86,752.45,0,1.0
1021,434,person,575.55,442.15,586.14,464.16,0,1.0
1021,337,person,568.14,526.7,578.38,549.62,0,1.0
1021,438,car,636.8,39.63,671.76,105.25,0,1.0
1021,419,car,628.6,132.16,654.49,176.57,0,1.0
1021,442,person,1062.52,483.11,1077.61,511.4,0,1.0
1021,429,car,1023.09,595.42,1054.88,621.91,0,1.0
1118,272,car,850.27,796.77,886.37,843.54,0,1.0
1118,418,person,818.82,771.54,828.14,790.67,0,1.0
1118,290,car,686.57,493.45,757.16,536.21,0,1.0
1118,409,motorcycle,786.4,484.17,811.3,509.42,0,1.0
1118,297,car,672.68,231.81,699.16,290.63,0,1.0
1118,358,car,633.39,190.88,654.34,230.44,0,1.0
1118,360,car,730.1,432.33,766.98,491.75,0,1.0
1118,372,car,628.51,396.52,655.78,455.93,0,1.0
1118,372,car,628.51,396.52,655.78,455.93,0,1.0
1118,381,car,598.36,366.21,635.47,404.18,0,1.0
1118,375,car,750.3,542.12,792.6,604.1,0,1.0
1118,290,car,686.57,493.45,757.16,536.21,0,1.0
1118,381,car,598.36,366.21,635.47,404.18,0,1.0
1118,406,car,618.32,290.05,650.96,332.86,0,1.0
1118,398,car,665.98,604.81,710.82,660.26,0,1.0
1118,478,motorcycle,727.24,559.92,741.57,590.52,0,1.0
1118,406,car,618.32,290.05,650.96,332.86,0,1.0
1118,297,car,672.68,231.81,699.16,290.63,0,1.0
1118,409,motorcycle,786.4,484.17,811.3,509.42,0,1.0
1118,486,car,906.92,496.02,950.44,539.32,0,1.0
1118,412,motorcycle,684.23,300.53,694.95,331.1,0,1.0
1118,297,car,672.68,231.81,699.16,290.63,0,1.0
1118,417,car,984.97,596.37,1015.3,624.04,0,1.0
1118,420,car,844.39,618.12,886.09,656.85,0,1.0
1118,418,person,818.82,771.54,828.14,790.67,0,1.0
1118,433,car,634.95,703.85,684.38,764.28,0,1.0
1118,420,car,844.39,618.12,886.09,656.85,0,1.0
1118,375,car,750.3,542.12,792.6,604.1,0,1.0
1118,430,car,658.22,657.11,675.84,688.48,0,1.0
1118,398,car,665.98,604.81,710.82,660.26,0,1.0
1118,433,car,634.95,703.85,684.38,764.28,0,1.0
1118,430,car,658.22,657.11,675.84,688.48,0,1.0
1118,478,motorcycle,727.24,559.92,741.57,590.52,0,1.0
1118,290,car,686.57,493.45,757.16,536.21,0,1.0
1118,481,car,929.92,728.62,958.35,776.54,0,1.0
1118,420,car,844.39,618.12,886.09,656.85,0,1.0
1118,484,car,393.25,616.37,417.51,632.34,0,1.0
1118,489,car,373.73,757.95,409.0,816.6,0,1.0
1118,486,car,906.92,496.02,950.44,539.32,0,1.0
1118,417,car,984.97,596.37,1015.3,624.04,0,1.0
2084,398,car,669.49,600.77,713.03,660.6,0,1.0
2084,812,person,740.7,665.57,752.57,688.84,0,1.0
2084,758,car,621.4,135.68,646.8,199.36,0,1.0
2084,833,car,624.99,52.78,655.91,111.56,0,1.0
2084,762,car,695.09,443.67,719.24,497.9,0,1.0
2084,787,car,600.68,420.05,632.72,459.48,0,1.0
2084,787,car,600.68,420.05,632.72,459.48,0,1.0
2084,808,motorcycle,664.64,446.97,681.44,475.18,0,1.0
2084,788,car,600.58,368.51,638.45,415.62,0,1.0
2084,787,car,600.68,420.05,632.72,459.48,0,1.0
2084,791,person,652.56,550.46,665.68,576.65,0,1.0
2084,398,car,669.49,600.77,713.03,660.6,0,1.0
2084,794,car,728.09,431.92,752.1,478.22,0,1.0
2084,808,motorcycle,664.64,446.97,681.44,475.18,0,1.0
2084,803,car,1155.56,956.83,1303.32,1079.58,0,1.0
2084,832,person,1331.47,846.32,1343.19,869.74,0,1.0
2084,806,person,834.75,778.63,843.08,801.49,0,1.0
2084,823,car,857.7,704.43,888.21,751.89,0,1.0
2084,812,person,740.7,665.57,752.57,688.84,0,1.0
2084,824,car,772.99,570.12,798.41,603.79,0,1.0
2084,823,car,857.7,704.43,888.21,751.89,0,1.0
2084,834,person,871.67,646.47,882.97,672.26,0,1.0
2084,824,car,772.99,570.12,798.41,603.79,0,1.0
2084,398,car,669.49,600.77,713.03,660.6,0,1.0
2084,829,motorcycle,721.48,521.74,738.42,555.52,0,1.0
2084,762,car,695.09,443.67,719.24,497.9,0,1.0
2084,836,car,733.26,210.64,754.2,259.0,0,1.0
2084,758,car,621.4,135.68,646.8,199.36,0,1.0
4533,398,car,673.93,623.92,721.44,673.05,0,1.0
4533,1507,car,620.4,607.15,662.68,637.36,0,1.0
4533,758,car,602.45,151.93,628.06,215.9,0,1.0
4533,872,car,605.14,67.79,632.09,114.06,0,1.0
4533,788,car,602.15,373.41,635.97,425.04,0,1.0
4533,1409,car,612.15,307.2,643.66,374.46,0,1.0
4533,878,car,601.47,429.19,631.54,470.64,0,1.0
4533,788,car,602.15,373.41,635.97,425.04,0,1.0
4533,906,car,735.42,377.84,764.9,430.28,0,1.0
4533,1641,person,722.2,476.38,733.02,499.1,0,1.0
4533,1059,car,393.53,790.0,426.97,847.84,0,1.0
4533,1605,car,462.9,583.93,498.26,612.44,0,1.0
4533,1085,car,602.99,260.27,630.93,322.53,0,1.0
4533,1259,car,622.38,201.98,645.06,243.33,0,1.0
4533,1259,car,622.38,201.98,645.06,243.33,0,1.0
4533,758,car,602.45,151.93,628.06,215.9,0,1.0
4533,1283,car,668.37,288.41,695.08,344.57,0,1.0
4533,1085,car,602.99,260.27,630.93,322.53,0,1.0
4533,1337,car,1012.45,474.1,1051.23,512.99,0,1.0
4533,1597,car,1003.86,524.78,1032.5,559.37,0,1.0
4533,1440,car,659.02,176.88,678.22,208.67,0,1.0
4533,758,car,602.45,151.93,628.06,215.9,0,1.0
4533,1450,car,1119.93,496.46,1194.71,538.19,0,1.0
4533,1585,car,1132.21,631.31,1156.34,678.25,0,1.0
4533,1491,car,727.19,507.02,762.19,568.37,0,1.0
4533,1641,person,722.2,476.38,733.02,499.1,0,1.0
4533,1518,car,806.9,384.09,839.3,430.34,0,1.0
4533,1634,person,801.07,440.16,810.75,465.93,0,1.0
4533,1526,motorcycle,684.9,487.86,700.11,514.59,0,1.0
4533,1491,car,727.19,507.02,762.19,568.37,0,1.0
4533,1543,car,959.63,470.86,997.3,508.33,0,1.0
4533,1337,car,1012.45,474.1,1051.23,512.99,0,1.0
4533,1585,car,1132.21,631.31,1156.34,678.25,0,1.0
4533,1640,car,1156.5,752.35,1177.65,766.07,0,1.0
4533,1589,car,1105.21,656.84,1134.46,703.96,0,1.0
4533,1640,car,1156.5,752.35,1177.65,766.07,0,1.0
4533,1596,motorcycle,601.23,550.39,623.76,589.56,0,1.0
4533,1507,car,620.4,607.15,662.68,637.36,0,1.0
4533,1601,person,1395.32,440.55,1408.37,469.43,0,1.0
4533,1619,motorcycle,1441.98,492.38,1465.99,515.96,0,1.0
4533,1605,car,462.9,583.93,498.26,612.44,0,1.0
4533,1636,car,352.79,535.17,406.64,564.31,0,1.0
4533,1607,car,1416.75,824.58,1443.0,870.93,0,1.0
4533,1632,car,1476.88,831.29,1504.44,870.67,0,1.0
4533,1613,car,755.57,227.37,777.88,266.76,0,1.0
4533,1283,car,668.37,288.41,695.08,344.57,0,1.0
4533,1615,person,1331.83,441.91,1342.85,469.06,0,1.0
4533,1601,person,1395.32,440.55,1408.37,469.43,0,1.0
4533,1620,person,912.28,873.81,919.82,894.3,0,1.0
4533,1624,car,778.28,688.83,820.23,721.92,0,1.0
4533,1622,car,753.4,641.35,797.27,688.91,0,1.0
4533,398,car,673.93,623.92,721.44,673.05,0,1.0
4533,1624,car,778.28,688.83,820.23,721.92,0,1.0
4533,1622,car,753.4,641.35,797.27,688.91,0,1.0
4533,1626,car,657.7,338.72,676.86,393.41,0,1.0
4533,1283,car,668.37,288.41,695.08,344.57,0,1.0
4533,1630,car,687.01,352.5,710.86,388.65,0,1.0
4533,1283,car,668.37,288.41,695.08,344.57,0,1.0
4533,1634,person,801.07,440.16,810.75,465.93,0,1.0
4533,1491,car,727.19,507.02,762.19,568.37,0,1.0
4533,1635,person,210.54,617.92,223.7,642.63,0,1.0
4533,1636,car,352.79,535.17,406.64,564.31,0,1.0
4533,1637,car,645.55,56.46,661.63,89.76,0,1.0
4533,1440,car,659.02,176.88,678.22,208.67,0,1.0
4533,1638,car,653.73,719.56,700.48,779.7,0,1.0
4533,1624,car,778.28,688.83,820.23,721.92,0,1.0
4533,1639,car,711.1,359.83,740.7,409.77,0,1.0
4533,1626,car,657.7,338.72,676.86,393.41,0,1.0
4533,1641,person,722.2,476.38,733.02,499.1,0,1.0
4533,1634,person,801.07,440.16,810.75,465.93,0,1.0
8472,1507,car,617.46,613.43,661.09,648.75,0,1.0
8472,2820,person,657.35,658.59,665.52,679.75,0,1.0
8472,2104,car,677.45,627.07,721.29,675.89,0,1.0
8472,1507,car,617.46,613.43,661.09,648.75,0,1.0
8472,2693,car,1125.1,678.99,1154.19,733.27,0,1.0
8472,2702,car,1010.49,594.3,1042.44,622.94,0,1.0
8472,2764,car,655.7,456.86,682.72,498.28,0,1.0
8472,2869,car,607.45,415.9,639.68,476.38,0,1.0
8472,2775,car,1011.83,471.31,1045.41,496.15,0,1.0
8472,2863,car,1055.31,477.42,1092.67,495.94,0,1.0
8472,2798,car,716.14,472.08,745.34,513.61,0,1.0
8472,2895,person,785.46,390.42,799.68,425.77,0,1.0
8472,2860,car,749.07,599.44,778.2,644.6,0,1.0
8472,2104,car,677.45,627.07,721.29,675.89,0,1.0
8472,2869,car,607.45,415.9,639.68,476.38,0,1.0
8472,2890,person,593.42,475.53,604.72,502.24,0,1.0
8472,2875,car,607.13,305.22,635.83,369.05,0,1.0
8472,2879,car,603.21,362.51,633.32,425.17,0,1.0
8472,2876,car,584.25,15.01,610.14,81.81,0,1.0
8472,2877,car,591.78,76.36,618.0,123.26,0,1.0
8472,2878,car,634.14,351.49,660.91,411.47,0,1.0
8472,2869,car,607.45,415.9,639.68,476.38,0,1.0
8472,2887,car,421.43,550.99,462.22,574.03,0,1.0
8472,2890,person,593.42,475.53,604.72,502.24,0,1.0
8472,2888,car,922.89,797.13,954.79,838.63,0,1.0
8472,2893,person,841.12,769.41,848.09,793.35,0,1.0
8472,2890,person,593.42,475.53,604.72,502.24,0,1.0
8472,2764,car,655.7,456.86,682.72,498.28,0,1.0
8472,2892,motorcycle,712.1,514.12,725.15,543.92,0,1.0
8472,2896,person,697.12,449.45,712.02,483.29,0,1.0
8472,2895,person,785.46,390.42,799.68,425.77,0,1.0
8472,2896,person,697.12,449.45,712.02,483.29,0,1.0
8472,2896,person,697.12,449.45,712.02,483.29,0,1.0
8472,2878,car,634.14,351.49,660.91,411.47,0,1.0
8472,2898,bus,648.96,220.06,672.19,277.59,0,1.0
8472,2875,car,607.13,305.22,635.83,369.05,0,1.0
8472,2901,person,645.83,644.2,654.06,667.29,0,1.0
8472,2104,car,677.45,627.07,721.29,675.89,0,1.0
8472,2904,car,644.99,41.33,664.05,86.97,0,1.0
8472,2876,car,584.25,15.01,610.14,81.81,0,1.0
8472,2906,car,784.37,595.34,817.76,638.51,0,1.0
8472,2892,motorcycle,712.1,514.12,725.15,543.92,0,1.0
5873,788,car,609.14,356.75,638.75,418.66,0,1.0
5873,1985,car,600.48,428.0,630.61,468.58,0,1.0
5873,872,car,604.28,69.26,631.61,118.35,0,1.0
5873,1912,car,603.91,151.25,627.53,215.69,0,1.0
5873,1507,car,616.83,607.1,660.54,635.94,0,1.0
5873,2021,person,670.71,637.25,679.78,669.27,0,1.0
5873,1663,car,612.5,306.2,645.82,358.55,0,1.0
5873,2001,motorcycle,632.65,274.16,643.64,299.24,0,1.0
5873,1778,car,775.31,686.28,818.19,727.99,0,1.0
5873,1982,car,840.27,666.66,879.61,702.07,0,1.0
5873,1874,car,719.58,615.46,758.64,653.16,0,1.0
5873,2009,person,779.26,664.88,797.9,692.53,0,1.0
5873,1904,car,673.83,326.82,704.41,386.18,0,1.0
5873,1663,car,612.5,306.2,645.82,358.55,0,1.0
5873,1927,car,621.73,190.41,646.38,252.94,0,1.0
5873,2001,motorcycle,632.65,274.16,643.64,299.24,0,1.0
5873,1935,person,656.34,657.24,666.17,679.37,0,1.0
5873,1507,car,616.83,607.1,660.54,635.94,0,1.0
5873,1948,car,603.21,233.38,627.14,270.46,0,1.0
5873,1912,car,603.91,151.25,627.53,215.69,0,1.0
5873,1955,car,649.08,420.01,699.84,478.96,0,1.0
5873,1990,car,717.49,402.78,761.18,435.34,0,1.0
5873,1970,car,564.76,477.96,650.35,565.48,0,1.0
5873,1985,car,600.48,428.0,630.61,468.58,0,1.0
5873,1972,car,1121.38,686.71,1151.05,744.33,0,1.0
5873,2015,car,1153.22,751.83,1175.15,766.65,0,1.0
5873,1979,person,682.18,676.58,692.51,704.16,0,1.0
5873,1507,car,616.83,607.1,660.54,635.94,0,1.0
5873,1982,car,840.27,666.66,879.61,702.07,0,1.0
5873,2009,person,779.26,664.88,797.9,692.53,0,1.0
5873,1984,car,743.84,562.83,771.07,613.83,0,1.0
5873,1507,car,616.83,607.1,660.54,635.94,0,1.0
5873,1990,car,717.49,402.78,761.18,435.34,0,1.0
5873,2019,car,772.48,345.85,800.75,395.25,0,1.0
5873,2021,person,670.71,637.25,679.78,669.27,0,1.0
5873,1874,car,719.58,615.46,758.64,653.16,0,1.0
8750,1059,car,402.13,795.69,433.7,857.47,0,1.0
8750,2964,car,360.26,656.76,381.07,675.82,0,1.0
8750,1507,car,618.09,615.19,663.29,659.53,0,1.0
8750,2104,car,677.17,627.69,722.56,677.6,0,1.0
8750,2104,car,677.17,627.69,722.56,677.6,0,1.0
8750,2950,motorcycle,753.15,539.78,766.1,562.05,0,1.0
8750,2693,car,1126.26,680.25,1155.61,736.64,0,1.0
8750,2956,person,1267.43,599.84,1279.09,628.44,0,1.0
8750,2764,car,661.91,383.25,686.95,423.75,0,1.0
8750,2967,motorcycle,685.74,341.44,696.39,373.33,0,1.0
8750,2860,car,672.4,461.37,696.38,511.3,0,1.0
8750,2935,car,658.04,531.64,694.61,564.99,0,1.0
8750,2863,car,1056.22,475.67,1095.15,503.32,0,1.0
8750,2988,person,1067.44,435.81,1075.49,456.77,0,1.0
8750,2869,car,609.77,414.36,642.32,477.41,0,1.0
8750,2764,car,661.91,383.25,686.95,423.75,0,1.0
8750,2875,car,608.9,306.93,637.04,370.9,0,1.0
8750,2879,car,605.82,363.27,633.88,402.85,0,1.0
8750,2876,car,586.4,16.47,612.41,74.86,0,1.0
8750,2877,car,592.39,78.08,618.43,117.41,0,1.0
8750,2878,car,635.77,351.54,663.94,413.13,0,1.0
8750,2875,car,608.9,306.93,637.04,370.9,0,1.0
8750,2879,car,605.82,363.27,633.88,402.85,0,1.0
8750,2869,car,609.77,414.36,642.32,477.41,0,1.0
8750,2906,car,698.78,454.29,724.47,500.78,0,1.0
8750,2764,car,661.91,383.25,686.95,423.75,0,1.0
8750,2916,car,1410.57,455.8,1587.98,527.63,0,1.0
8750,2990,car,1361.49,489.95,1385.83,507.63,0,1.0
8750,2918,person,729.37,363.41,737.23,387.01,0,1.0
8750,2967,motorcycle,685.74,341.44,696.39,373.33,0,1.0
8750,2926,car,519.78,568.55,550.29,584.35,0,1.0
8750,2970,car,580.85,510.57,618.87,541.82,0,1.0
8750,2935,car,658.04,531.64,694.61,564.99,0,1.0
8750,2950,motorcycle,753.15,539.78,766.1,562.05,0,1.0
8750,2941,person,973.49,441.75,985.45,469.46,0,1.0
8750,2863,car,1056.22,475.67,1095.15,503.32,0,1.0
8750,2950,motorcycle,753.15,539.78,766.1,562.05,0,1.0
8750,2979,person,735.96,466.65,756.05,502.81,0,1.0
8750,2963,person,828.78,412.25,835.76,432.66,0,1.0
8750,2972,car,772.26,342.05,796.31,383.99,0,1.0
8750,2967,motorcycle,685.74,341.44,696.39,373.33,0,1.0
8750,2991,car,661.44,270.68,686.52,309.49,0,1.0
8750,2970,car,580.85,510.57,618.87,541.82,0,1.0
8750,2935,car,658.04,531.64,694.61,564.99,0,1.0
8750,2979,person,735.96,466.65,756.05,502.81,0,1.0
8750,2860,car,672.4,461.37,696.38,511.3,0,1.0
8750,2983,car,572.51,373.13,599.06,412.82,0,1.0
8750,2869,car,609.77,414.36,642.32,477.41,0,1.0
8750,2986,person,722.62,435.94,739.58,466.88,0,1.0
8750,2764,car,661.91,383.25,686.95,423.75,0,1.0
8750,2991,car,661.44,270.68,686.52,309.49,0,1.0
8750,2875,car,608.9,306.93,637.04,370.9,0,1.0
2434,398,car,669.13,610.5,712.16,661.85,0,1.0
2434,968,person,633.88,616.38,645.94,638.83,0,1.0
2434,758,car,619.94,136.2,644.87,188.34,0,1.0
2434,906,car,762.92,244.28,789.44,286.52,0,1.0
2434,788,car,598.26,369.4,637.36,414.05,0,1.0
2434,869,car,661.99,400.73,700.65,461.98,0,1.0
2434,853,car,729.59,483.18,751.19,512.01,0,1.0
2434,869,car,661.99,400.73,700.65,461.98,0,1.0
2434,876,car,713.83,509.74,739.9,556.9,0,1.0
2434,953,motorcycle,711.74,476.48,726.35,504.53,0,1.0
2434,878,car,599.04,421.78,631.19,461.8,0,1.0
2434,869,car,661.99,400.73,700.65,461.98,0,1.0
2434,890,motorcycle,395.86,618.58,420.63,634.88,0,1.0
2434,928,car,421.84,472.04,488.1,530.82,0,1.0
2434,906,car,762.92,244.28,789.44,286.52,0,1.0
2434,869,car,661.99,400.73,700.65,461.98,0,1.0
2434,928,car,421.84,472.04,488.1,530.82,0,1.0
2434,878,car,599.04,421.78,631.19,461.8,0,1.0
2434,948,bus,623.8,52.61,653.7,95.82,0,1.0
2434,758,car,619.94,136.2,644.87,188.34,0,1.0
2434,952,motorcycle,682.43,487.06,700.39,522.52,0,1.0
2434,869,car,661.99,400.73,700.65,461.98,0,1.0
2434,953,motorcycle,711.74,476.48,726.35,504.53,0,1.0
2434,869,car,661.99,400.73,700.65,461.98,0,1.0
2434,954,car,318.28,463.38,362.21,491.46,0,1.0
2434,928,car,421.84,472.04,488.1,530.82,0,1.0
2434,958,motorcycle,1416.47,613.42,1435.92,637.62,0,1.0
2434,959,motorcycle,1549.41,516.69,1572.87,540.18,0,1.0
2434,966,motorcycle,772.87,582.61,789.76,614.59,0,1.0
2434,876,car,713.83,509.74,739.9,556.9,0,1.0
2434,968,person,633.88,616.38,645.94,638.83,0,1.0
2434,952,motorcycle,682.43,487.06,700.39,522.52,0,1.0
2434,972,person,834.24,773.57,843.82,801.61,0,1.0
2434,966,motorcycle,772.87,582.61,789.76,614.59,0,1.0
2011,398,car,670.37,604.22,714.2,659.93,0,1.0
2011,762,car,718.13,502.32,742.96,554.51,0,1.0
2011,758,car,622.47,132.64,647.97,191.85,0,1.0
2011,786,person,579.22,216.26,588.83,240.2,0,1.0
2011,762,car,718.13,502.32,742.96,554.51,0,1.0
2011,791,person,621.9,526.17,634.79,551.28,0,1.0
2011,787,car,600.4,420.8,633.31,464.27,0,1.0
2011,788,car,602.29,367.43,639.67,403.49,0,1.0
2011,791,person,621.9,526.17,634.79,551.28,0,1.0
2011,398,car,670.37,604.22,714.2,659.93,0,1.0
2011,794,car,737.17,387.0,757.93,431.81,0,1.0
2011,762,car,718.13,502.32,742.96,554.51,0,1.0
2011,806,person,835.15,777.9,844.58,800.36,0,1.0
2011,809,car,985.86,644.2,1016.12,688.1,0,1.0
2011,807,person,916.61,433.06,929.48,459.02,0,1.0
2011,819,motorcycle,786.91,379.54,797.91,397.45,0,1.0
2011,809,car,985.86,644.2,1016.12,688.1,0,1.0
2011,813,person,1032.95,493.88,1044.11,512.51,0,1.0
2011,812,person,712.08,654.18,723.44,676.41,0,1.0
2011,762,car,718.13,502.32,742.96,554.51,0,1.0
2011,813,person,1032.95,493.88,1044.11,512.51,0,1.0
2011,814,person,945.84,439.46,960.89,471.56,0,1.0
2011,814,person,945.84,439.46,960.89,471.56,0,1.0
2011,820,car,993.94,480.49,1026.28,512.12,0,1.0
2011,819,motorcycle,786.91,379.54,797.91,397.45,0,1.0
2011,794,car,737.17,387.0,757.93,431.81,0,1.0
